id,date,trial_time,value,x,y,word_one,word_two,trial_number,chunk_number,prolific_id,study_id,session_id,averaged_value
10975,2025-05-24T06:28:11.312Z,3058,54,285,28,Less Good for Danger Signal,More Good for Danger Signal,3,43,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.6206896551724138
10981,2025-05-24T06:28:12.550Z,2001,66,112,185,Less Good for Danger Signal,More Good for Danger Signal,2,85,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.6049382716049383
10983,2025-05-24T06:28:13.723Z,2411,42,285,28,Less Good for Danger Signal,More Good for Danger Signal,4,48,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.4827586206896552
10986,2025-05-24T06:28:13.285Z,10120,7,71,33,Less Good for Danger Signal,More Good for Danger Signal,8,11,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.07142857142857142
10991,2025-05-24T06:28:14.410Z,1860,81,112,185,Less Good for Danger Signal,More Good for Danger Signal,3,41,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7901234567901234
10992,2025-05-24T06:28:12.606Z,4446,10,273,102,Less Good for Danger Signal,More Good for Danger Signal,1,1,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.10101010101010101
10999,2025-05-24T06:28:16.342Z,1932,27,112,185,Less Good for Danger Signal,More Good for Danger Signal,4,79,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.12345679012345678
11006,2025-05-24T06:28:16.015Z,3409,99,273,102,Less Good for Danger Signal,More Good for Danger Signal,2,57,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,1.0
11009,2025-05-24T06:28:18.326Z,1984,32,112,185,Less Good for Danger Signal,More Good for Danger Signal,5,81,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.18518518518518517
11012,2025-05-24T06:28:18.860Z,5575,0,71,33,Less Good for Danger Signal,More Good for Danger Signal,9,36,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.0
11015,2025-05-24T06:28:19.673Z,5950,20,285,28,Less Good for Danger Signal,More Good for Danger Signal,5,29,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.22988505747126436
11017,2025-05-24T06:28:20.101Z,1775,22,112,185,Less Good for Danger Signal,More Good for Danger Signal,6,10,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.06172839506172839
11023,2025-05-24T06:28:20.409Z,4394,96,273,102,Less Good for Danger Signal,More Good for Danger Signal,3,42,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.9696969696969697
11024,2025-05-24T06:28:22.017Z,1916,23,112,185,Less Good for Danger Signal,More Good for Danger Signal,7,28,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.07407407407407407
11026,2025-05-24T06:28:22.498Z,2825,25,285,28,Less Good for Danger Signal,More Good for Danger Signal,6,38,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.28735632183908044
11035,2025-05-24T06:28:24.010Z,1993,76,112,185,Less Good for Danger Signal,More Good for Danger Signal,8,31,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7283950617283951
11037,2025-05-24T06:28:23.816Z,4956,25,71,33,Less Good for Danger Signal,More Good for Danger Signal,10,86,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.25510204081632654
11040,2025-05-24T06:28:23.947Z,3538,93,273,102,Less Good for Danger Signal,More Good for Danger Signal,4,63,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.9393939393939394
11046,2025-05-24T06:28:26.217Z,2207,33,112,185,Less Good for Danger Signal,More Good for Danger Signal,9,13,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.19753086419753085
11049,2025-05-24T06:28:26.819Z,4321,72,285,28,Less Good for Danger Signal,More Good for Danger Signal,7,66,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.8275862068965517
11051,2025-05-24T06:28:26.601Z,6129,3,237,138,Less Good for Danger Signal,More Good for Danger Signal,1,1,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.02127659574468085
11059,2025-05-24T06:28:28.417Z,4601,67,71,33,Less Good for Danger Signal,More Good for Danger Signal,11,59,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.6836734693877551
11060,2025-05-24T06:28:28.965Z,2748,98,112,185,Less Good for Danger Signal,More Good for Danger Signal,10,70,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,1.0
11061,2025-05-24T06:28:29.378Z,2559,73,285,28,Less Good for Danger Signal,More Good for Danger Signal,8,24,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.8390804597701149
11062,2025-05-24T06:28:27.854Z,3907,64,273,102,Less Good for Danger Signal,More Good for Danger Signal,5,30,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.6464646464646465
11066,2025-05-24T06:28:27.723Z,4478,59,215,62,Less Good for Danger Signal,More Good for Danger Signal,1,76,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.59
11073,2025-05-24T06:28:31.026Z,2061,34,112,185,Less Good for Danger Signal,More Good for Danger Signal,11,45,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.20987654320987653
11082,2025-05-24T06:28:32.139Z,3722,10,71,33,Less Good for Danger Signal,More Good for Danger Signal,12,83,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.10204081632653061
11084,2025-05-24T06:28:32.968Z,3590,4,285,28,Less Good for Danger Signal,More Good for Danger Signal,9,82,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.04597701149425287
11088,2025-05-24T06:28:33.892Z,2866,92,112,185,Less Good for Danger Signal,More Good for Danger Signal,12,71,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.9259259259259259
11089,2025-05-24T06:28:33.394Z,5671,2,215,62,Less Good for Danger Signal,More Good for Danger Signal,2,0,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.02
11090,2025-05-24T06:28:32.839Z,4985,94,273,102,Less Good for Danger Signal,More Good for Danger Signal,6,33,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.9494949494949495
11091,2025-05-24T06:28:33.400Z,6799,18,237,138,Less Good for Danger Signal,More Good for Danger Signal,2,14,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.18085106382978725
11098,2025-05-24T06:28:35.643Z,1751,76,112,185,Less Good for Danger Signal,More Good for Danger Signal,13,48,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7283950617283951
11106,2025-05-24T06:28:37.184Z,1541,64,112,185,Less Good for Danger Signal,More Good for Danger Signal,14,60,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.5802469135802469
11112,2025-05-24T06:28:38.082Z,5943,0,71,33,Less Good for Danger Signal,More Good for Danger Signal,13,4,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.0
11113,2025-05-24T06:28:36.453Z,3059,0,215,62,Less Good for Danger Signal,More Good for Danger Signal,3,86,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.0
11114,2025-05-24T06:28:37.615Z,4776,0,273,102,Less Good for Danger Signal,More Good for Danger Signal,7,17,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.0
11116,2025-05-24T06:28:39.018Z,1834,58,112,185,Less Good for Danger Signal,More Good for Danger Signal,15,52,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.5061728395061729
11117,2025-05-24T06:28:39.282Z,6314,0,285,28,Less Good for Danger Signal,More Good for Danger Signal,10,28,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.0
11118,2025-05-24T06:28:42.266Z,2544,2,40,0,Less Good for Danger Signal,More Good for Danger Signal,1,4,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.02
11119,2025-05-24T06:28:38.544Z,5144,10,237,138,Less Good for Danger Signal,More Good for Danger Signal,3,29,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.09574468085106383
11123,2025-05-24T06:28:39.435Z,2982,2,215,62,Less Good for Danger Signal,More Good for Danger Signal,4,2,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.02
11129,2025-05-24T06:28:40.994Z,1976,81,112,185,Less Good for Danger Signal,More Good for Danger Signal,16,62,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7901234567901234
11130,2025-05-24T06:28:45.594Z,3328,4,40,0,Less Good for Danger Signal,More Good for Danger Signal,2,51,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.04
11132,2025-05-24T06:28:40.920Z,2838,45,71,33,Less Good for Danger Signal,More Good for Danger Signal,14,57,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.45918367346938777
11137,2025-05-24T06:28:42.751Z,1757,35,112,185,Less Good for Danger Signal,More Good for Danger Signal,17,72,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.2222222222222222
11140,2025-05-24T06:28:41.745Z,4130,44,273,102,Less Good for Danger Signal,More Good for Danger Signal,8,85,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.4444444444444444
11149,2025-05-24T06:28:48.386Z,2792,2,40,0,Less Good for Danger Signal,More Good for Danger Signal,3,27,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.02
11152,2025-05-24T06:28:44.584Z,5302,49,285,28,Less Good for Danger Signal,More Good for Danger Signal,11,47,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.5632183908045977
11153,2025-05-24T06:28:43.688Z,5144,27,237,138,Less Good for Danger Signal,More Good for Danger Signal,4,51,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.2765957446808511
11156,2025-05-24T06:28:44.185Z,4750,66,215,62,Less Good for Danger Signal,More Good for Danger Signal,5,70,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.66
11157,2025-05-24T06:28:43.915Z,3812,36,24,186,Less Good for Danger Signal,More Good for Danger Signal,1,39,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.3673469387755102
11159,2025-05-24T06:28:44.968Z,2217,71,112,185,Less Good for Danger Signal,More Good for Danger Signal,18,65,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.6666666666666666
11163,2025-05-24T06:28:45.411Z,4491,30,71,33,Less Good for Danger Signal,More Good for Danger Signal,15,47,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.30612244897959184
11165,2025-05-24T06:28:50.610Z,2224,54,40,0,Less Good for Danger Signal,More Good for Danger Signal,4,42,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.54
11168,2025-05-24T06:28:47.027Z,3112,96,24,186,Less Good for Danger Signal,More Good for Danger Signal,2,67,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.9795918367346939
11172,2025-05-24T06:28:46.892Z,1924,51,112,185,Less Good for Danger Signal,More Good for Danger Signal,19,29,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.41975308641975306
11173,2025-05-24T06:28:45.849Z,4104,99,273,102,Less Good for Danger Signal,More Good for Danger Signal,9,64,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,1.0
11181,2025-05-24T06:28:48.573Z,3989,85,285,28,Less Good for Danger Signal,More Good for Danger Signal,12,26,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.9770114942528736
11183,2025-05-24T06:28:53.002Z,2392,90,40,0,Less Good for Danger Signal,More Good for Danger Signal,5,47,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.9
11186,2025-05-24T06:28:48.976Z,2084,80,112,185,Less Good for Danger Signal,More Good for Danger Signal,20,16,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7777777777777778
11189,2025-05-24T06:28:47.766Z,9222,89,76,72,Less Good for Danger Signal,More Good for Danger Signal,1,26,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.898989898989899
11194,2025-05-24T06:28:47.873Z,3688,100,215,62,Less Good for Danger Signal,More Good for Danger Signal,6,89,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,1.0
11198,2025-05-24T06:28:50.817Z,1841,89,112,185,Less Good for Danger Signal,More Good for Danger Signal,21,58,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.8888888888888888
11201,2025-05-24T06:28:50.408Z,6720,34,237,138,Less Good for Danger Signal,More Good for Danger Signal,5,30,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.35106382978723405
11205,2025-05-24T06:28:50.192Z,3165,4,24,186,Less Good for Danger Signal,More Good for Danger Signal,3,11,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.04081632653061224
11208,2025-05-24T06:28:52.594Z,2402,15,24,186,Less Good for Danger Signal,More Good for Danger Signal,4,29,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.15306122448979592
11209,2025-05-24T06:28:56.570Z,3568,40,40,0,Less Good for Danger Signal,More Good for Danger Signal,6,88,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.4
11210,2025-05-24T06:28:52.384Z,1567,35,112,185,Less Good for Danger Signal,More Good for Danger Signal,22,17,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.2222222222222222
11213,2025-05-24T06:28:52.107Z,4234,68,215,62,Less Good for Danger Signal,More Good for Danger Signal,7,73,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.68
11214,2025-05-24T06:28:51.484Z,5635,98,273,102,Less Good for Danger Signal,More Good for Danger Signal,10,53,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.98989898989899
11216,2025-05-24T06:28:52.694Z,7283,85,71,33,Less Good for Danger Signal,More Good for Danger Signal,16,51,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.8673469387755102
11218,2025-05-24T06:28:53.626Z,5053,47,285,28,Less Good for Danger Signal,More Good for Danger Signal,13,60,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.5402298850574713
11219,2025-05-24T06:28:51.910Z,4144,9,76,72,Less Good for Danger Signal,More Good for Danger Signal,2,66,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.09090909090909091
11225,2025-05-24T06:28:54.686Z,2092,40,24,186,Less Good for Danger Signal,More Good for Danger Signal,5,56,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.40816326530612246
11226,2025-05-24T06:28:54.203Z,1819,76,112,185,Less Good for Danger Signal,More Good for Danger Signal,23,23,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7283950617283951
11232,2025-05-24T06:28:59.514Z,2944,5,40,0,Less Good for Danger Signal,More Good for Danger Signal,7,28,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.05
11240,2025-05-24T06:28:55.422Z,3512,91,76,72,Less Good for Danger Signal,More Good for Danger Signal,3,60,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.9191919191919192
11243,2025-05-24T06:28:57.130Z,2444,29,24,186,Less Good for Danger Signal,More Good for Danger Signal,6,16,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.29591836734693877
11245,2025-05-24T06:29:01.386Z,1872,86,40,0,Less Good for Danger Signal,More Good for Danger Signal,8,23,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.86
11248,2025-05-24T06:28:57.194Z,2991,76,112,185,Less Good for Danger Signal,More Good for Danger Signal,24,39,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.7283950617283951
11249,2025-05-24T06:28:56.624Z,6216,1,237,138,Less Good for Danger Signal,More Good for Danger Signal,6,18,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.0
11254,2025-05-24T06:28:56.761Z,5277,96,273,102,Less Good for Danger Signal,More Good for Danger Signal,11,39,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.9696969696969697
11256,2025-05-24T06:28:58.527Z,4901,58,285,28,Less Good for Danger Signal,More Good for Danger Signal,14,64,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.6666666666666666
11257,2025-05-24T06:28:58.038Z,2616,98,76,72,Less Good for Danger Signal,More Good for Danger Signal,4,37,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.98989898989899
11260,2025-05-24T06:28:59.103Z,1909,46,112,185,Less Good for Danger Signal,More Good for Danger Signal,25,20,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.35802469135802467
11266,2025-05-24T06:28:57.710Z,5603,46,215,62,Less Good for Danger Signal,More Good for Danger Signal,8,63,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.46
11271,2025-05-24T06:28:59.818Z,7124,35,71,33,Less Good for Danger Signal,More Good for Danger Signal,17,72,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.35714285714285715
11275,2025-05-24T06:28:59.909Z,2779,63,24,186,Less Good for Danger Signal,More Good for Danger Signal,7,65,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.6428571428571429
11278,2025-05-24T06:29:00.760Z,1657,52,112,185,Less Good for Danger Signal,More Good for Danger Signal,26,5,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.43209876543209874
11280,2025-05-24T06:29:05.538Z,4152,10,40,0,Less Good for Danger Signal,More Good for Danger Signal,9,33,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.1
11285,2025-05-24T06:28:59.938Z,1900,98,76,72,Less Good for Danger Signal,More Good for Danger Signal,5,64,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.98989898989899
11287,2025-05-24T06:29:00.647Z,3886,34,273,102,Less Good for Danger Signal,More Good for Danger Signal,12,86,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.3434343434343434
11289,2025-05-24T06:29:01.528Z,4904,68,237,138,Less Good for Danger Signal,More Good for Danger Signal,7,57,5c3b70640eaa0100018ea877,6831645a117adaf53d93ee44,68316635d28528be9876ea09,0.7127659574468085
11291,2025-05-24T06:29:01.802Z,1864,87,76,72,Less Good for Danger Signal,More Good for Danger Signal,6,85,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.8787878787878788
11293,2025-05-24T06:29:02.069Z,4359,72,215,62,Less Good for Danger Signal,More Good for Danger Signal,9,51,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.72
11294,2025-05-24T06:29:03.513Z,3604,38,24,186,Less Good for Danger Signal,More Good for Danger Signal,8,22,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.3877551020408163
11297,2025-05-24T06:29:02.994Z,2234,61,112,185,Less Good for Danger Signal,More Good for Danger Signal,27,54,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.5432098765432098
11298,2025-05-24T06:29:03.397Z,4870,2,285,28,Less Good for Danger Signal,More Good for Danger Signal,15,83,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.022988505747126436
11301,2025-05-24T06:29:03.217Z,3399,19,71,33,Less Good for Danger Signal,More Good for Danger Signal,18,19,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.19387755102040816
11303,2025-05-24T06:28:59.339Z,7523,100,204,138,Less Good for Danger Signal,More Good for Danger Signal,1,34,67dc90e1ee85804ab90dd0fd,6831645a117adaf53d93ee44,6831663a35a96123fb244833,1.0
11305,2025-05-24T06:29:03.842Z,2040,93,76,72,Less Good for Danger Signal,More Good for Danger Signal,7,3,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.9393939393939394
11306,2025-05-24T06:29:09.074Z,3536,9,40,0,Less Good for Danger Signal,More Good for Danger Signal,10,21,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.09
11311,2025-05-24T06:29:04.819Z,1825,26,112,185,Less Good for Danger Signal,More Good for Danger Signal,28,9,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.1111111111111111
11316,2025-05-24T06:29:05.891Z,2494,1,285,28,Less Good for Danger Signal,More Good for Danger Signal,16,9,5d4cdd05421a460018d005e0,6831645a117adaf53d93ee44,6831663e42c577bcddcbeed2,0.011494252873563218
11318,2025-05-24T06:29:04.506Z,3859,98,273,102,Less Good for Danger Signal,More Good for Danger Signal,13,5,6827900593ebaebd2c573868,6831645a117adaf53d93ee44,68316638ef312ac74357f3af,0.98989898989899
11319,2025-05-24T06:29:06.439Z,2926,19,24,186,Less Good for Danger Signal,More Good for Danger Signal,9,45,6827ba6e0560bc0160cd172c,6831645a117adaf53d93ee44,6831663cfe3f281ebec2f7b3,0.19387755102040816
11324,2025-05-24T06:29:07.060Z,3356,64,41,122,Less Good for Danger Signal,More Good for Danger Signal,1,32,671c9746c094bf3aa2525e59,6831645a117adaf53d93ee44,6831664ed7d9e8f51084cf6c,0.6666666666666666
11326,2025-05-24T06:29:06.326Z,2484,10,76,72,Less Good for Danger Signal,More Good for Danger Signal,8,41,67ead81567b76f7b14eda8e4,6831645a117adaf53d93ee44,6831666efbcaccaa425f9d8e,0.10101010101010101
11328,2025-05-24T06:29:11.530Z,2456,3,40,0,Less Good for Danger Signal,More Good for Danger Signal,11,45,67d9c297979ef61807be10fd,6831645a117adaf53d93ee44,6831662e392ce8cd925ff5ba,0.03
11332,2025-05-24T06:29:05.167Z,3098,84,215,62,Less Good for Danger Signal,More Good for Danger Signal,10,57,67e6e99634be5e57bbd2553f,6831645a117adaf53d93ee44,6831663e124d45bf99ef667d,0.84
11335,2025-05-24T06:29:07.693Z,2874,84,112,185,Less Good for Danger Signal,More Good for Danger Signal,29,67,6740a2f2bae870caa18ae1ef,6831645a117adaf53d93ee44,6831668c8e8744cbd9d36c06,0.8271604938271605
11338,2025-05-24T06:29:07.557Z,4340,49,71,33,Less Good for Danger Signal,More Good for Danger Signal,19,88,67364113bdafe2840fa05b69,6831645a117adaf53d93ee44,6831663645542de5feaf88c5,0.5
11342,2025-05-24T06:29:09.874Z,2814,28,41,122,Less Good for Danger Signal,More Good for Danger Signal,2,87,671c9746c094bf3aa2525e59,6831645a117adaf53d93ee44,6831664ed7d9e8f51084cf6c,0.2916666666666667
